Time, Head Rotation, Left Pupil Size, Left Pupil Position X, Left Pupil Position Y, Right Pupil Size, Right Pupil Position X, Right Pupil Position Y
0,6.75982,0,INVALID,INVALID,0,INVALID, INVALID
22.25907,-10.01895,3.793091,0.1213081,0.09289932,3.708893,-0.09846377, 0.1068069
22.27123,-9.997711,3.802322,0.1218606,0.09273428,3.712769,-0.09851652, 0.1073643
22.29079,-9.966919,3.802353,0.1218606,0.0926528,3.713791,-0.09851652, 0.1074195
22.29701,-9.925812,3.794724,0.1218606,0.09254122,3.712051,-0.09840202, 0.1073643
22.30354,-9.894073,3.805191,0.1218606,0.09254122,3.712326,-0.0982672, 0.1073643
22.31478,-9.863159,3.795547,0.1218358,0.09254122,3.713257,-0.0982672, 0.1068069
22.32574,-9.805389,3.806076,0.121441,0.09289932,3.709106,-0.09834075, 0.1064295
22.33755,-9.780273,3.806091,0.121441,0.09289932,3.709213,-0.09851652, 0.1064295
22.34801,-9.752655,3.804962,0.121295,0.09289932,3.709961,-0.09851652, 0.1066426
22.35962,-9.72934,3.804153,0.121133,0.09359437,3.7108,-0.09866595, 0.1069925
22.3706,-9.68808,3.796677,0.1210053,0.09432465,3.714935,-0.09866595, 0.1069925
22.38127,-9.661438,3.805679,0.1210053,0.09513336,3.707718,-0.09879822, 0.1066426
22.39252,-9.623993,3.802078,0.1207335,0.0952754,3.700211,-0.09908104, 0.1066426
22.40399,-9.565643,3.802231,0.1203986,0.0952754,3.700119,-0.09905469, 0.1066426
22.41491,-9.523651,3.803467,0.119995,0.09552854,3.706863,-0.09908104, 0.1066426
22.42669,-9.457672,3.802155,0.1191584,0.0952754,3.705063,-0.09948319, 0.1069925
22.44841,-9.406708,3.806808,0.1191584,0.09552854,3.703949,-0.09923339, 0.1071219
22.45531,-9.352325,3.806808,0.1191584,0.09552854,3.703949,-0.09923339, 0.1071219
22.4608,-9.307037,3.807068,0.1189302,0.0952754,3.700455,-0.09948957, 0.1069925
22.47025,-9.26825,3.811401,0.1188455,0.09552854,3.688812,-0.09975415, 0.1064819
22.48145,-9.217041,3.811386,0.1188455,0.09515679,3.68782,-0.1001164, 0.1064819
22.49249,-9.177826,3.812424,0.1188225,0.09552401,3.681259,-0.1005818, 0.1064819
22.50381,-9.13028,3.812576,0.1186461,0.09552854,3.681702,-0.1005818, 0.1067258
22.51465,-9.087219,3.811584,0.1186461,0.09552854,3.681229,-0.1007962, 0.1067258
22.52578,-9.034485,3.836121,0.1174737,0.09593797,3.680969,-0.1015619, 0.1071219
22.53723,-9.011902,3.8311,0.116419,0.09593797,3.677444,-0.1015619, 0.1067258
22.54803,-8.967834,3.835999,0.116419,0.09593797,3.675644,-0.1013856, 0.1066949
22.55923,-8.932312,3.845596,0.1157387,0.09593797,3.668961,-0.1017107, 0.1067258
22.57049,-8.906586,3.846939,0.1153346,0.09593797,3.668411,-0.1017109, 0.1066949
22.58191,-8.863159,3.835007,0.1138802,0.09593797,3.663223,-0.1024806, 0.1067258
22.60201,-8.841248,3.835007,0.1138802,0.09593797,3.663223,-0.1024806, 0.1067258
22.60804,-8.78186,3.845566,0.1137484,0.09593797,3.661835,-0.1026254, 0.1067258
22.61467,-8.756958,3.831665,0.1137484,0.09552401,3.66214,-0.1028374, 0.1066949
22.62563,-8.715881,3.828659,0.1137259,0.09502441,3.658508,-0.1041675, 0.1066401
22.6369,-8.661896,3.82872,0.113533,0.09502441,3.65509,-0.1042703, 0.1066401
22.648,-8.625519,3.824341,0.1133356,0.09502441,3.655533,-0.1042703, 0.1066401
22.65895,-8.584778,3.826859,0.1125112,0.09502441,3.644974,-0.10503, 0.106535
22.67062,-8.558411,3.822006,0.1116623,0.09566164,3.654831,-0.1054436, 0.106535
22.68105,-8.513428,3.80661,0.1112317,0.09566164,3.655853,-0.1058449, 0.106535
22.69238,-8.470093,3.783127,0.1105859,0.09496582,3.6577,-0.1063379, 0.1059421
22.70364,-8.411255,3.783203,0.1105539,0.09496582,3.657959,-0.106951, 0.1059286
22.71476,-8.387573,3.782776,0.1104681,0.09566164,3.659698,-0.1079746, 0.1059173
22.72552,-8.35083,3.774857,0.1102141,0.0964756,3.661072,-0.1088785, 0.1059173
22.73716,-8.303802,3.756638,0.1098104,0.0964756,3.6931,-0.1113974, 0.1059421
22.75871,-8.273346,3.756638,0.1098104,0.0964756,3.6931,-0.1113974, 0.1059421
22.76424,-8.24353,3.759613,0.1095874,0.09584367,3.695938,-0.111518, 0.1059462
22.76993,-8.206146,3.749252,0.1094928,0.09584367,3.699539,-0.111518, 0.1059462
22.78151,-8.153229,3.761093,0.1094928,0.09584367,3.701752,-0.1115891, 0.1059421
22.7923,-8.117004,3.746826,0.1094928,0.09554327,3.709335,-0.1118369, 0.1059462
22.80359,-8.049591,3.747421,0.1088082,0.09496582,3.712173,-0.1120398, 0.1059286
22.81456,-8.025299,3.734879,0.107898,0.09464753,3.711273,-0.1123472, 0.1059462
22.82555,-7.992065,3.73494,0.1074005,0.09453619,3.714127,-0.1126788, 0.1059647
22.83728,-7.944305,3.747681,0.1074005,0.09404624,3.717728,-0.1126788, 0.1060593
22.84823,-7.884583,3.747116,0.1064394,0.09358287,3.72049,-0.1137382, 0.106499
22.86022,-7.855133,3.751846,0.1056267,0.09358287,3.717346,-0.1137908, 0.1068292
22.8716,-7.770966,3.753784,0.1052395,0.09358287,3.720047,-0.1139415, 0.107184
22.88242,-7.730255,3.753967,0.1049035,0.0932312,3.71553,-0.1146156, 0.107184
22.89372,-7.662384,3.754898,0.1044475,0.0932312,3.712494,-0.1150429, 0.106602
22.91403,-7.62204,3.754684,0.1042877,0.0932312,3.711411,-0.1150513, 0.106602
22.9201,-7.581818,3.754532,0.103933,0.0932312,3.710526,-0.1153543, 0.1070273
22.92659,-7.519196,3.75441,0.1037326,0.0932312,3.709274,-0.1157869, 0.1070273
22.93793,-7.459869,3.730515,0.1033492,0.09184998,3.708191,-0.1169203, 0.1070273
22.9487,-7.384552,3.69371,0.1026758,0.09289503,3.700256,-0.1175033, 0.106602
22.96009,-7.292816,3.690308,0.1025395,0.09289503,3.698776,-0.1176614, 0.106499
22.97133,-7.238983,3.682114,0.1024362,0.09289503,3.695618,-0.1185893, 0.106499
22.98211,-7.186981,3.671036,0.1021719,0.09289503,3.697495,-0.1200476, 0.1063778
22.99367,-7.115936,3.669983,0.1021719,0.09184998,3.69693,-0.1200916, 0.1063161
23.00466,-7.063812,3.652252,0.1018252,0.09145498,3.696548,-0.1202104, 0.1060899
23.01569,-7.028412,3.640656,0.1011376,0.0909189,3.700409,-0.1237227, 0.1063161
23.02669,-6.960114,3.640488,0.101113,0.09145498,3.700531,-0.1237546, 0.1060899
23.03785,-6.921173,3.637665,0.1002612,0.09089816,3.702911,-0.1244336, 0.1060519
23.04954,-6.851593,3.642288,0.09880984,0.09051758,3.728622,-0.1252931, 0.1045833
23.07054,-6.801117,3.647232,0.09880984,0.09051758,3.74234,-0.1268231, 0.1044781
23.07625,-6.738892,3.647232,0.09880984,0.09051758,3.74234,-0.1268231, 0.1044781
23.08192,-6.697449,3.642746,0.09798276,0.09051758,3.756592,-0.1274992, 0.1044781
23.09345,-6.666168,3.642776,0.09765995,0.09051758,3.777725,-0.1283333, 0.1044781
23.10484,-6.654724,3.639816,0.09539962,0.09028536,3.781784,-0.1285646, 0.1044781
23.11567,-6.596802,3.639862,0.09465587,0.09057909,3.79985,-0.130293, 0.1044781
23.12689,-6.560608,3.645432,0.09435987,0.09078628,3.800873,-0.1308668, 0.1044781
23.13801,-6.486359,3.652756,0.0939517,0.09078628,3.802551,-0.1309923, 0.1042082
23.14913,-6.429474,3.65976,0.09287167,0.09091169,3.796295,-0.1316087, 0.1040944
23.16051,-6.363251,3.6698,0.09205306,0.09194028,3.796265,-0.131803, 0.1040944
23.17151,-6.30484,3.673508,0.09026885,0.09198195,3.796219,-0.1318204, 0.1040944
23.18334,-6.240387,3.687119,0.08888447,0.09203166,3.786758,-0.1330729, 0.1035196
23.19392,-6.191193,3.687088,0.08885181,0.09198195,3.786987,-0.133284, 0.1035196
23.20611,-6.11792,3.695953,0.08741426,0.09198195,3.780991,-0.1344354, 0.103078
23.23261,-6.053589,3.695862,0.08689654,0.09203166,3.78006,-0.1355522, 0.103078
23.23883,-5.938202,3.69516,0.08687818,0.09203166,3.779678,-0.1360199, 0.103078
23.24762,-5.845215,3.694977,0.08667874,0.09203166,3.765594,-0.1361194, 0.1033496
23.25887,-5.813416,3.684021,0.08641696,0.09197283,3.764725,-0.1365175, 0.1033496
23.27004,-5.739044,3.678558,0.08651483,0.09191644,3.764923,-0.1377256, 0.1051028
23.28103,-5.644958,3.618988,0.08641696,0.09095627,3.778503,-0.137761, 0.1055965
23.29202,-5.555969,3.613647,0.08463609,0.09076071,3.778046,-0.1386719, 0.1060845
23.30391,-5.487671,3.61377,0.08463073,0.09076071,3.78334,-0.1391438, 0.1076028
23.31457,-5.415527,3.614105,0.08463073,0.09095627,3.797882,-0.139344, 0.1077453
23.32592,-5.345337,3.59317,0.08302236,0.08988714,3.804367,-0.1400473, 0.1078503
23.33707,-5.278564,3.592957,0.08197737,0.08988714,3.813751,-0.1400784, 0.1083019
23.34766,-5.229095,3.586182,0.08181131,0.08988714,3.817459,-0.1413687, 0.1089264
23.35907,-5.175598,3.618347,0.07967675,0.09117204,3.845444,-0.1468166, 0.1137642
23.37947,-5.12265,3.6185,0.07959151,0.09117204,3.831512,-0.1476109, 0.111827
23.38484,-5.08313,3.6185,0.07959151,0.09117204,3.831512,-0.1476109, 0.111827
23.39188,-5.044434,3.628586,0.07889903,0.0926578,3.831512,-0.1490889, 0.111827
23.40339,-5.035034,3.644119,0.07729173,0.09334737,3.842331,-0.1490687, 0.1120848
23.4147,-5.012451,3.64415,0.07633805,0.09362745,3.853287,-0.1490484, 0.1123427
23.42533,-4.96817,3.689774,0.07604825,0.09428161,3.839539,-0.148945, 0.1118808
23.43654,-4.958496,3.644714,0.07617617,0.09428161,3.838852,-0.1488497, 0.1118538
23.44769,-4.942078,3.690186,0.07604825,0.09459025,3.838654,-0.148851, 0.1118808
23.45848,-4.908752,3.691055,0.07398593,0.09618306,3.850922,-0.148945, 0.1123427
23.47045,-4.89621,3.718155,0.0722369,0.09662795,3.843216,-0.1489967, 0.1127676
23.48132,-4.884949,3.717545,0.07113302,0.09662795,3.835739,-0.1490484, 0.1131924
23.49177,-4.870941,3.72998,0.06526518,0.09662795,3.829468,-0.1490889, 0.1131924
23.50353,-4.83667,3.737106,0.06518328,0.09689659,3.841888,-0.1497799, 0.1132352
23.51471,-4.822266,3.778305,0.06483018,0.09829956,3.8396,-0.150234, 0.1137735
23.53469,-4.81308,3.778305,0.06483018,0.09829956,3.8396,-0.150234, 0.1137735
23.54119,-4.777405,3.777374,0.06469834,0.09829956,3.83136,-0.1508331, 0.1137735
23.54752,-4.76004,3.77713,0.06469834,0.09829956,3.842789,-0.1513298, 0.1137735
23.55847,-4.783691,3.774368,0.04847836,0.09924769,3.846512,-0.1647584, 0.1177769
23.57032,-4.759583,3.825684,0.04355037,0.1096966,3.933182,-0.1715035, 0.1177652
23.58081,-4.730804,3.888702,0.04693234,0.1091914,3.927002,-0.1727085, 0.1188567
23.59192,-4.68103,3.865921,0.04523182,0.1075275,3.924011,-0.172475, 0.1185352
23.60375,-4.636505,3.840424,0.04293942,0.1034736,3.927887,-0.1709492, 0.121096
23.61414,-4.618469,3.8573,0.04302967,0.106768,3.918518,-0.172475, 0.1185352
23.62543,-4.555725,3.859955,0.04396987,0.1058513,3.917023,-0.172475, 0.1185796
23.63649,-4.509888,3.700684,0.04545593,0.08894318,3.911728,-0.1721189, 0.1184984
23.64777,-4.448242,3.874466,0.03975952,0.1009908,3.906998,-0.1730598, 0.1172807
23.65843,-4.339142,3.874405,0.04022467,0.1009908,3.906067,-0.1728455, 0.1172807
23.67078,-4.268311,3.835434,0.04227138,0.1009908,3.908371,-0.1733344, 0.1193692
23.68934,-4.159424,3.803589,0.04251564,0.1007729,3.906647,-0.1735721, 0.1184984
23.69443,-4.076355,3.797394,0.04227138,0.1005549,3.886658,-0.1737864, 0.1173456
23.70314,-3.962097,3.785751,0.04187071,0.0995419,3.866959,-0.1740007, 0.1167431
23.71423,-3.878021,3.775146,0.04146993,0.09972119,3.867935,-0.1748009, 0.1184984
23.72524,-3.804749,3.774231,0.04146993,0.09852892,3.865234,-0.1754215, 0.1183913
23.73653,-3.739807,3.787659,0.04133606,0.09912509,3.864029,-0.1754938, 0.1184984
23.74783,-3.648499,3.787888,0.04133606,0.09912509,3.853165,-0.1763066, 0.1184984
23.75943,-3.589172,3.775925,0.04120219,0.09972119,3.854309,-0.176587, 0.1185395
23.77117,-3.52774,3.77121,0.04120219,0.09972119,3.855118,-0.176587, 0.1188936
23.78239,-3.480743,3.876617,0.0317136,0.1018994,3.835983,-0.1769723, 0.1188936
23.7938,-3.430359,3.755356,0.03323483,0.09944445,3.835312,-0.1778281, 0.1188936
23.80526,-3.426025,3.80838,0.03439474,0.1014717,3.833481,-0.1778347, 0.1185395
23.81592,-3.362854,3.748672,0.03357565,0.09977007,3.834824,-0.18024, 0.1188936
23.82755,-3.333496,3.725708,0.03357565,0.09854215,3.834198,-0.1811276, 0.1185395
23.84802,-3.289734,3.708755,0.03323483,0.09852767,3.834427,-0.1814366, 0.1188936
23.8538,-3.262451,3.702072,0.03236818,0.09808379,3.835175,-0.1815708, 0.1188936
23.86009,-3.197266,3.709274,0.03150165,0.09852767,3.834,-0.1823471, 0.1175636
23.87171,-3.160522,3.701935,0.03124285,0.0982039,3.834473,-0.1828359, 0.117391
23.88294,-3.070129,3.701096,0.03124285,0.0982039,3.834656,-0.1835278, 0.1170535
23.89351,-2.988373,3.70726,0.03098392,0.09852767,3.841171,-0.1835278, 0.1170535
23.90524,-2.922485,3.700134,0.03038502,0.09854501,3.842407,-0.183651, 0.1170535
23.91627,-2.852722,3.69249,0.02905262,0.09852767,3.842682,-0.1851208, 0.1162714
23.92732,-2.810486,3.692505,0.02905262,0.09852767,3.849548,-0.1854288, 0.1162714
23.93864,-2.704285,3.692093,0.02876627,0.09813291,3.849945,-0.1854545, 0.1162714
23.94941,-2.647736,3.691635,0.02842653,0.09852767,3.851059,-0.1857025, 0.1163902
23.96049,-2.570496,3.691589,0.02842653,0.09852767,3.844635,-0.1857025, 0.1163902
23.97188,-2.47467,3.698578,0.02842653,0.09813291,3.828537,-0.1857025, 0.1162714
23.98316,-2.394592,3.669098,0.02626574,0.09813291,3.822083,-0.1877689, 0.1163902
24.00262,-2.294617,3.669128,0.02626574,0.09813291,3.807709,-0.1879204, 0.1166368
24.00903,-2.176758,3.669128,0.02626574,0.09813291,3.807709,-0.1879204, 0.1166368
24.01604,-2.108093,3.718109,0.02480268,0.09813291,3.810669,-0.188725, 0.1166324
24.02725,-2.025818,3.720108,0.02430034,0.09813291,3.825592,-0.1889774, 0.1165821
24.03853,-1.941589,3.719894,0.02272642,0.09813291,3.825592,-0.1889774, 0.1165821
24.04956,-1.87207,3.738129,0.02183676,0.09943026,3.830093,-0.1905941, 0.1158121
24.06036,-1.786133,3.743347,0.01934397,0.09962595,3.824371,-0.1908787, 0.1158057
24.07176,-1.728027,3.774063,0.01878107,0.09962595,3.812302,-0.1910862, 0.1158057
24.08288,-1.647125,3.77948,0.01784098,0.1023262,3.813461,-0.1912334, 0.1158121
24.09395,-1.559631,3.779053,0.01697946,0.1023262,3.831863,-0.1918828, 0.1158121
24.10503,-1.490601,3.811005,0.01659465,0.1025437,3.831558,-0.1919804, 0.1158057
24.11628,-1.41217,3.815506,0.01603603,0.1025437,3.81868,-0.1937286, 0.1145104
24.12726,-1.325653,3.80426,0.01572728,0.1023262,3.830933,-0.1944659, 0.1130809
24.13848,-1.243073,3.81015,0.01603603,0.1025437,3.818298,-0.1949481, 0.1130086
24.15914,-1.166107,3.815781,0.01572728,0.101774,3.812653,-0.1961275, 0.1125174
24.16537,-1.072418,3.81517,0.01480222,0.101774,3.812927,-0.1964749, 0.1125174
24.17159,-0.9776917,3.805756,0.01480222,0.101774,3.770538,-0.1974486, 0.1121731
24.18241,-0.8738708,3.804398,0.01390576,0.1003131,3.769089,-0.1996611, 0.1125174
24.19354,-0.7796326,3.804276,0.01390576,0.1003131,3.783096,-0.2002369, 0.1125174
24.20477,-0.6426086,3.809769,0.01323688,0.1003131,3.78299,-0.2007394, 0.1125174
24.21563,-0.5141296,3.797089,0.01264536,0.1003131,3.783798,-0.2048465, 0.1145172
24.22661,-0.4066162,3.796661,0.01178181,0.1003131,3.81459,-0.2051247, 0.1159008
24.23837,-0.2907715,3.796555,0.01158488,0.1003131,3.869705,-0.207809, 0.1185411
24.24896,-0.1688538,3.640457,0.0042665,0.09783006,3.62027,-0.2132272, 0.1101346
24.26042,-0.08828735,3.701797,0.006349444,0.1032879,3.818985,-0.2132272, 0.1175388
