Time, Background Direction, Background Speed, SVH: From30, SVH: Current, Pupil Size
0,Clockwise,10,30,-5.570282,3.374702
0,Clockwise,10,30,-5.491425,3.359154
0,Clockwise,10,30,-5.44339,3.387634
0,Clockwise,10,30,-5.401489,3.381905
0,Clockwise,10,30,-5.325226,3.381599
0,Clockwise,10,30,-5.279083,3.385216
0,Clockwise,10,30,-5.241821,3.381531
0,Clockwise,10,30,-5.160919,3.377487
0,Clockwise,10,30,-5.119415,3.369904
0,Clockwise,10,30,-5.07663,3.373245
0,Clockwise,10,30,-4.992737,3.377129
0,Clockwise,10,30,-4.952728,3.373474
0,Clockwise,10,30,-4.906952,3.376305
0,Clockwise,10,30,-4.827057,3.377007
0,Clockwise,10,30,-4.781616,3.377747
0,Clockwise,10,30,-4.742737,3.377724
0,Clockwise,10,30,-4.658722,3.384651
0,Clockwise,10,30,-4.612701,3.354767
0,Clockwise,10,30,-4.57666,3.350868
0,Clockwise,10,30,-4.494629,3.347725
0,Clockwise,10,30,-4.454865,3.350105
0,Clockwise,10,30,-4.409393,3.352753
0,Clockwise,10,30,-4.321838,3.351006
0,Clockwise,10,30,-4.281189,3.36142
0,Clockwise,10,30,-4.241516,3.352737
0,Clockwise,10,30,-4.157501,3.339455
0,Clockwise,10,30,-4.113831,3.352371
0,Clockwise,10,30,-4.076813,3.35833
0,Clockwise,10,30,-3.994476,3.360435
0,Clockwise,10,30,-3.955109,3.367821
0,Clockwise,10,30,-3.910126,3.368034
0,Clockwise,10,30,-3.827759,3.364014
0,Clockwise,10,30,-3.784332,3.359116
0,Clockwise,10,30,-3.709015,3.356766
0,Clockwise,10,30,-3.667297,3.357132
0,Clockwise,10,30,-3.625885,3.357613
0,Clockwise,10,30,-3.536682,3.362579
0,Clockwise,10,30,-3.493622,3.358459
0,Clockwise,10,30,-3.453247,3.360336
0,Clockwise,10,30,-3.364502,3.372238
0,Clockwise,10,30,-3.313934,3.372078
0,Clockwise,10,30,-3.267944,3.345604
0,Clockwise,10,30,-3.19751,3.341019
0,Clockwise,10,30,-3.156097,3.34481
0,Clockwise,10,30,-3.115204,3.322823
0,Clockwise,10,30,-3.040588,3.30349
0,Clockwise,10,30,-2.952484,3.30864
0,Clockwise,10,30,-2.874817,3.321404
0,Clockwise,10,30,-2.828735,3.306107
0,Clockwise,10,30,-2.78653,3.298935
0,Clockwise,10,30,-2.715973,3.367126
0,Clockwise,10,30,-2.674591,3.301857
0,Clockwise,10,30,-2.631805,3.324127
0,Clockwise,10,30,-2.545654,3.37661
0,Clockwise,10,30,-2.501099,3.314026
0,Clockwise,10,30,-2.461823,3.313553
0,Clockwise,10,30,-2.384186,3.313408
0,Clockwise,10,30,-2.338165,3.314751
0,Clockwise,10,30,-2.291687,3.313744
0,Clockwise,10,30,-2.215149,3.34111
0,Clockwise,10,30,-2.171997,3.340569
0,Clockwise,10,30,-2.130615,3.341217
0,Clockwise,10,30,-2.051697,3.34388
0,Clockwise,10,30,-2.006561,3.334969
0,Clockwise,10,30,-1.966003,3.329796
0,Clockwise,10,30,-1.881104,3.341293
0,Clockwise,10,30,-1.834656,3.338608
0,Clockwise,10,30,-1.789734,3.328781
0,Clockwise,10,30,-1.718262,3.329811
0,Clockwise,10,30,-1.678619,3.329811
0,Clockwise,10,30,-1.632141,3.326286
0,Clockwise,10,30,-1.5513,3.315582
0,Clockwise,10,30,-1.507874,3.308716
0,Clockwise,10,30,-1.467407,3.31321
0,Clockwise,10,30,-1.38092,3.327843
0,Clockwise,10,30,-1.335968,3.327919
0,Clockwise,10,30,-1.335968,3.330444
0,Clockwise,10,30,-1.335968,3.330536
0,Clockwise,10,30,-1.335968,3.331818
0,Clockwise,10,30,-1.335968,3.333595
0,Clockwise,10,30,-1.335968,3.338158
0,Clockwise,10,30,-1.335968,3.344788
0,Clockwise,10,30,-1.335968,3.340385
0,Clockwise,10,30,-1.335968,3.339943
0,Clockwise,10,30,-1.335968,3.34201
0,Clockwise,10,30,-1.335968,3.340576
0,Clockwise,10,30,-1.335968,3.342003
0,Clockwise,10,30,-1.335968,3.343719
0,Clockwise,10,30,-1.335968,3.341133
0,Clockwise,10,30,-1.335968,3.342369
0,Clockwise,10,30,-1.335968,3.342941
0,Clockwise,10,30,-1.335968,3.346054
0,Clockwise,10,30,-1.335968,3.347275
0,Clockwise,10,30,-1.335968,3.349014
0,Clockwise,10,30,-1.335968,3.363289
0,Clockwise,10,30,-1.335968,3.346779
0,Clockwise,10,30,-1.335968,3.313591
0,Clockwise,10,30,-1.335968,3.345596
0,Clockwise,10,30,-1.335968,3.313454
0,Clockwise,10,30,-1.335968,3.35202
0,Clockwise,10,30,-1.335968,3.347954
0,Clockwise,10,30,-1.335968,3.374283
0,Clockwise,10,30,-1.335968,3.367493
0,Clockwise,10,30,-1.335968,3.3573
0,Clockwise,10,30,-1.335968,3.350632
0,Clockwise,10,30,-1.335968,3.350044
0,Clockwise,10,30,-1.335968,3.388603
0,Clockwise,10,30,-1.335968,3.34848
0,Clockwise,10,30,-1.335968,3.314835
0,Clockwise,10,30,-1.335968,3.329803
0,Clockwise,10,30,-1.335968,3.288231
0,Clockwise,10,30,-1.335968,3.345596
0,Clockwise,10,30,-1.335968,3.330093
0,Clockwise,10,30,-1.335968,3.329361
0,Clockwise,10,30,-1.335968,3.345383
0,Clockwise,10,30,-1.335968,3.359726
0,Clockwise,10,30,-1.335968,3.331215
0,Clockwise,10,30,-1.335968,3.326057
0,Clockwise,10,30,-1.335968,3.336624
0,Clockwise,10,30,-1.335968,3.338402
0,Clockwise,10,30,-1.335968,3.338554
0,Clockwise,10,30,-1.335968,3.345749
0,Clockwise,10,30,-1.335968,3.349579
0,Clockwise,10,30,-1.335968,3.348793
0,Clockwise,10,30,-1.335968,3.348419
0,Clockwise,10,30,-1.335968,3.343018
0,Clockwise,10,30,-1.335968,3.340958
0,Clockwise,10,30,-1.335968,3.342323
0,Clockwise,10,30,-1.335968,3.353722
0,Clockwise,10,30,-1.335968,3.346275
0,Clockwise,10,30,-1.335968,3.361259
0,Clockwise,10,30,-1.335968,3.365273
0,Clockwise,10,30,-1.335968,3.353851
0,Clockwise,10,30,-1.335968,3.336792
0,Clockwise,10,30,-1.335968,3.345314
0,Clockwise,10,30,-1.335968,3.290642
0,Clockwise,10,30,-1.335968,3.384331
0,Clockwise,10,30,-1.335968,3.359642
0,Clockwise,10,30,-1.335968,3.409828
0,Clockwise,10,30,-1.335968,3.382835
0,Clockwise,10,30,-1.335968,3.348961
0,Clockwise,10,30,-1.335968,3.310883
0,Clockwise,10,30,-1.335968,3.349777
0,Clockwise,10,30,-1.335968,3.316177
0,Clockwise,10,30,-1.335968,3.329498
0,Clockwise,10,30,-1.335968,3.339912
0,Clockwise,10,30,-1.335968,3.340828
0,Clockwise,10,30,-1.335968,3.347054
0,Clockwise,10,30,-1.335968,3.345406
0,Clockwise,10,30,-1.335968,3.34346
0,Clockwise,10,30,-1.335968,3.376091
0,Clockwise,10,30,-1.335968,3.323074
0,Clockwise,10,30,-1.335968,3.367455
0,Clockwise,10,30,-1.335968,3.353851
0,Clockwise,10,30,-1.335968,3.355064
0,Clockwise,10,30,-1.335968,3.345932
0,Clockwise,10,30,-1.335968,3.38932
0,Clockwise,10,30,-1.335968,3.351883
0,Clockwise,10,30,-1.335968,3.351563
0,Clockwise,10,30,-1.335968,3.354012
0,Clockwise,10,30,-1.335968,3.349243
0,Clockwise,10,30,-1.335968,3.349243
0,Clockwise,10,30,-1.335968,3.355461
0,Clockwise,10,30,-1.335968,3.360359
0,Clockwise,10,30,-1.335968,3.355186
0,Clockwise,10,30,-1.335968,3.353706
0,Clockwise,10,30,-1.335968,3.356621
0,Clockwise,10,30,-1.335968,3.372284
0,Clockwise,10,30,-1.335968,3.384872
0,Clockwise,10,30,-1.335968,3.391586
0,Clockwise,10,30,-1.335968,3.395935
0,Clockwise,10,30,-1.335968,3.397476
0,Clockwise,10,30,-1.335968,3.407928
0,Clockwise,10,30,-1.335968,3.403206
0,Clockwise,10,30,-1.335968,3.402939
0,Clockwise,10,30,-1.335968,3.417023
0,Clockwise,10,30,-1.335968,3.411133
0,Clockwise,10,30,-1.335968,3.398697
0,Clockwise,10,30,-1.335968,3.404396
0,Clockwise,10,30,-1.335968,3.406181
0,Clockwise,10,30,-1.335968,3.405281
0,Clockwise,10,30,-1.335968,3.406815
0,Clockwise,10,30,-1.335968,3.408302
0,Clockwise,10,30,-1.335968,3.409363
0,Clockwise,10,30,-1.335968,3.40905
0,Clockwise,10,30,-1.335968,3.402275
0,Clockwise,10,30,-1.335968,3.373543
0,Clockwise,10,30,-1.335968,3.329704
0,Clockwise,10,30,-1.335968,3.332352
0,Clockwise,10,30,-1.335968,3.294983
0,Clockwise,10,30,-1.335968,3.342926
0,Clockwise,10,30,-1.335968,3.283264
0,Clockwise,10,30,-1.335968,3.104759
0,Clockwise,10,30,-1.335968,3.01358
0,Clockwise,10,30,-1.335968,2.392326
0,Clockwise,10,30,-1.335968,0
0,Clockwise,10,30,-1.335968,0
0,Clockwise,10,30,-1.335968,0
0,Clockwise,10,30,-1.335968,0
0,Clockwise,10,30,-1.335968,0
0,Clockwise,10,30,-1.335968,0
0,Clockwise,10,30,-1.335968,0
0,Clockwise,10,30,-1.335968,0
0,Clockwise,10,30,-1.335968,1.711525
0,Clockwise,10,30,-1.335968,2.792152
0,Clockwise,10,30,-1.335968,2.884621
0,Clockwise,10,30,-1.335968,2.879379
0,Clockwise,10,30,-1.335968,2.944519
0,Clockwise,10,30,-1.335968,3.082054
0,Clockwise,10,30,-1.335968,3.096527
0,Clockwise,10,30,-1.335968,3.257362
0,Clockwise,10,30,-1.335968,3.257057
0,Clockwise,10,30,-1.335968,3.22258
0,Clockwise,10,30,-1.335968,3.181854
0,Clockwise,10,30,-1.335968,3.245094
0,Clockwise,10,30,-1.335968,3.17527
0,Clockwise,10,30,-1.335968,3.344688
0,Clockwise,10,30,-1.335968,3.201996
0,Clockwise,10,30,-1.335968,3.250717
0,Clockwise,10,30,-1.335968,3.369598
0,Clockwise,10,30,-1.335968,3.301514
0,Clockwise,10,30,-1.335968,3.313049
0,Clockwise,10,30,-1.335968,3.381935
0,Clockwise,10,30,-1.335968,3.334549
0,Clockwise,10,30,-1.335968,3.334549
0,Clockwise,10,30,-1.335968,3.310616
0,Clockwise,10,30,-1.335968,3.310127
0,Clockwise,10,30,-1.335968,3.28363
0,Clockwise,10,30,-1.335968,3.268631
0,Clockwise,10,30,-1.335968,3.293526
0,Clockwise,10,30,-1.335968,3.28743
0,Clockwise,10,30,-1.335968,3.274139
0,Clockwise,10,30,-1.335968,3.280174
0,Clockwise,10,30,-1.419464,3.28437
0,Clockwise,10,30,-1.47226,3.249275
0,Clockwise,10,30,-1.519867,3.256401
0,Clockwise,10,30,-1.562286,3.305176
0,Clockwise,10,30,-1.607727,3.263947
0,Clockwise,10,30,-1.645905,3.284607
0,Clockwise,10,30,-1.702881,3.264168
0,Clockwise,10,30,-1.758942,3.274323
0,Clockwise,10,30,-1.812592,3.350845
0,Clockwise,10,30,-1.872986,3.296333
0,Clockwise,10,30,-1.924255,3.231834
0,Clockwise,10,30,-1.983276,3.227501
0,Clockwise,10,30,-2.034912,3.247566
0,Clockwise,10,30,-2.093689,3.240952
0,Clockwise,10,30,-2.147461,3.233513
0,Clockwise,10,30,-2.203125,3.219246
0,Clockwise,10,30,-2.25708,3.222206
0,Clockwise,10,30,-2.317261,3.22171
0,Clockwise,10,30,-2.368866,3.217628
0,Clockwise,10,30,-2.425751,3.221077
0,Clockwise,10,30,-2.478363,3.245705
0,Clockwise,10,30,-2.534637,3.279869
0,Clockwise,10,30,-2.589569,3.24501
0,Clockwise,10,30,-2.648346,3.227798
0,Clockwise,10,30,-2.701782,3.209663
0,Clockwise,10,30,-2.756897,3.201935
0,Clockwise,10,30,-2.81604,3.199661
0,Clockwise,10,30,-2.874603,3.15004
0,Clockwise,10,30,-2.922882,3.172569
0,Clockwise,10,30,-2.979156,3.155136
0,Clockwise,10,30,-3.036346,3.146729
0,Clockwise,10,30,-3.09082,3.14888
0,Clockwise,10,30,-3.147583,3.145416
0,Clockwise,10,30,-3.200378,3.124603
0,Clockwise,10,30,-3.258331,3.098206
0,Clockwise,10,30,-3.311066,3.183899
0,Clockwise,10,30,-3.36911,3.166435
0,Clockwise,10,30,-3.424561,3.163261
0,Clockwise,10,30,-3.424561,3.156876
0,Clockwise,10,30,-3.424561,3.156609
0,Clockwise,10,30,-3.424561,3.159546
0,Clockwise,10,30,-3.424561,3.161026
0,Clockwise,10,30,-3.424561,3.15493
0,Clockwise,10,30,-3.424561,3.148376
0,Clockwise,10,30,-3.424561,3.147987
0,Clockwise,10,30,-3.424561,3.149818
0,Clockwise,10,30,-3.424561,3.146088
0,Clockwise,10,30,-3.424561,3.142441
0,Clockwise,10,30,-3.424561,3.113327
0,Clockwise,10,30,-3.424561,3.118195
0,Clockwise,10,30,-3.424561,3.117729
0,Clockwise,10,30,-3.424561,3.115967
0,Clockwise,10,30,-3.424561,3.115761
0,Clockwise,10,30,-3.424561,3.115166
0,Clockwise,10,30,-3.424561,3.116508
0,Clockwise,10,30,-3.424561,3.117691
0,Clockwise,10,30,-3.424561,3.118584
0,Clockwise,10,30,-3.424561,3.118958
0,Clockwise,10,30,-3.424561,3.112885
0,Clockwise,10,30,-3.424561,3.111443
0,Clockwise,10,30,-3.424561,3.110306
0,Clockwise,10,30,-3.424561,3.121117
0,Clockwise,10,30,-3.424561,3.122971
0,Clockwise,10,30,-3.424561,3.122688
0,Clockwise,10,30,-3.424561,3.193634
0,Clockwise,10,30,-3.424561,3.175148
0,Clockwise,10,30,-3.424561,3.128967
0,Clockwise,10,30,-3.424561,3.210396
0,Clockwise,10,30,-3.424561,3.130333
0,Clockwise,10,30,-3.424561,3.165001
0,Clockwise,10,30,-3.424561,3.162659
0,Clockwise,10,30,-3.424561,3.163246
0,Clockwise,10,30,-3.424561,3.194984
0,Clockwise,10,30,-3.424561,3.201775
0,Clockwise,10,30,-3.424561,3.221733
0,Clockwise,10,30,-3.424561,3.232391
0,Clockwise,10,30,-3.424561,3.207527
0,Clockwise,10,30,-3.424561,3.212494
0,Clockwise,10,30,-3.424561,3.293839
0,Clockwise,10,30,-3.424561,3.214722
0,Clockwise,10,30,-3.424561,3.228798
0,Clockwise,10,30,-3.424561,3.251396
0,Clockwise,10,30,-3.424561,3.261398
0,Clockwise,10,30,-3.424561,3.229721
0,Clockwise,10,30,-3.424561,3.26268
0,Clockwise,10,30,-3.424561,3.303688
0,Clockwise,10,30,-3.424561,3.35006
0,Clockwise,10,30,-3.424561,3.426102
0,Clockwise,10,30,-3.424561,3.451141
0,Clockwise,10,30,-3.424561,3.406631
0,Clockwise,10,30,-3.424561,3.398674
0,Clockwise,10,30,-3.424561,3.407166
0,Clockwise,10,30,-3.424561,3.388947
0,Clockwise,10,30,-3.424561,3.398705
0,Clockwise,10,30,-3.424561,3.403435
0,Clockwise,10,30,-3.424561,3.39637
0,Clockwise,10,30,-3.424561,3.39257
0,Clockwise,10,30,-3.424561,3.392555
0,Clockwise,10,30,-3.424561,3.37748
0,Clockwise,10,30,-3.424561,3.377579
0,Clockwise,10,30,-3.424561,3.386017
0,Clockwise,10,30,-3.424561,3.365082
0,Clockwise,10,30,-3.424561,3.372665
0,Clockwise,10,30,-3.424561,3.393013
0,Clockwise,10,30,-3.424561,3.380539
0,Clockwise,10,30,-3.424561,3.315613
0,Clockwise,10,30,-3.424561,3.244514
0,Clockwise,10,30,-3.424561,3.236763
0,Clockwise,10,30,-3.424561,3.21331
0,Clockwise,10,30,-3.424561,3.177582
0,Clockwise,10,30,-3.424561,3.189659
0,Clockwise,10,30,-3.424561,3.194275
0,Clockwise,10,30,-3.424561,3.184433
0,Clockwise,10,30,-3.424561,3.199959
0,Clockwise,10,30,-3.424561,3.215828
0,Clockwise,10,30,-3.424561,3.215271
0,Clockwise,10,30,-3.424561,3.198006
0,Clockwise,10,30,-3.424561,3.221199
0,Clockwise,10,30,-3.424561,3.228645
0,Clockwise,10,30,-3.424561,3.228645
0,Clockwise,10,30,-3.424561,3.225731
0,Clockwise,10,30,-3.424561,3.226158
0,Clockwise,10,30,-3.424561,3.2258
0,Clockwise,10,30,-3.424561,3.228134
0,Clockwise,10,30,-3.424561,3.226425
0,Clockwise,10,30,-3.424561,3.225822
0,Clockwise,10,30,-3.424561,3.225754
0,Clockwise,10,30,-3.424561,3.237572
0,Clockwise,10,30,-3.424561,3.187943
0,Clockwise,10,30,-3.424561,3.230614
0,Clockwise,10,30,-3.424561,3.221474
0,Clockwise,10,30,-3.424561,3.209373
0,Clockwise,10,30,-3.424561,3.218765
0,Clockwise,10,30,-3.424561,3.227753
0,Clockwise,10,30,-3.424561,3.23246
0,Clockwise,10,30,-3.424561,3.202126
0,Clockwise,10,30,-3.424561,3.197166
0,Clockwise,10,30,-3.424561,3.213127
0,Clockwise,10,30,-3.424561,3.207848
0,Clockwise,10,30,-3.424561,3.215889
0,Clockwise,10,30,-3.424561,3.221794
0,Clockwise,10,30,-3.424561,3.218887
0,Clockwise,10,30,-3.424561,3.227287
0,Clockwise,10,30,-3.424561,3.224358
0,Clockwise,10,30,-3.424561,3.231941
0,Clockwise,10,30,-3.424561,3.233368
0,Clockwise,10,30,-3.424561,3.27018
0,Clockwise,10,30,-3.424561,3.218773
0,Clockwise,10,30,-3.424561,3.223312
0,Clockwise,10,30,-3.424561,3.234383
0,Clockwise,10,30,-3.424561,3.23246
0,Clockwise,10,30,-3.424561,3.232643
0,Clockwise,10,30,-3.424561,3.233002
0,Clockwise,10,30,-3.424561,3.234451
0,Clockwise,10,30,-3.424561,3.235039
0,Clockwise,10,30,-3.424561,3.246689
0,Clockwise,10,30,-3.424561,3.247337
0,Clockwise,10,30,-3.424561,3.2481
0,Clockwise,10,30,-3.424561,3.251343
0,Clockwise,10,30,-3.424561,3.25428
0,Clockwise,10,30,-3.424561,3.258003
0,Clockwise,10,30,-3.424561,3.271896
0,Clockwise,10,30,-3.424561,3.285461
0,Clockwise,10,30,-3.424561,3.294891
0,Clockwise,10,30,-3.424561,3.289108
0,Clockwise,10,30,-3.424561,3.353569
0,Clockwise,10,30,-3.424561,3.299606
0,Clockwise,10,30,-3.424561,3.368248
0,Clockwise,10,30,-3.424561,3.515587
0,Clockwise,10,30,-3.424561,3.374077
0,Clockwise,10,30,-3.424561,3.400978
0,Clockwise,10,30,-3.424561,3.423073
0,Clockwise,10,30,-3.424561,3.449677
0,Clockwise,10,30,-3.424561,3.440285
0,Clockwise,10,30,-3.424561,3.423424
0,Clockwise,10,30,-3.424561,3.419182
0,Clockwise,10,30,-3.424561,3.420403
0,Clockwise,10,30,-3.424561,3.424446
0,Clockwise,10,30,-3.424561,3.420761
0,Clockwise,10,30,-3.34082,3.421288
0,Clockwise,10,30,-3.284882,3.424706
0,Clockwise,10,30,-3.237457,3.429626
0,Clockwise,10,30,-3.192902,3.427948
0,Clockwise,10,30,-3.145752,3.419571
0,Clockwise,10,30,-3.103638,3.419937
0,Clockwise,10,30,-3.061951,3.417091
0,Clockwise,10,30,-3.00354,3.420959
0,Clockwise,10,30,-2.951202,3.430298
0,Clockwise,10,30,-2.89447,3.432091
0,Clockwise,10,30,-2.839966,3.432602
0,Clockwise,10,30,-2.784393,3.436775
0,Clockwise,10,30,-2.726593,3.444031
0,Clockwise,10,30,-2.671204,3.444351
0,Clockwise,10,30,-2.612061,3.43544
0,Clockwise,10,30,-2.558807,3.437996
0,Clockwise,10,30,-2.505188,3.446976
0,Clockwise,10,30,-2.449371,3.451668
0,Clockwise,10,30,-2.393219,3.45015
0,Clockwise,10,30,-2.335327,3.449471
0,Clockwise,10,30,-2.285583,3.451561
0,Clockwise,10,30,-2.229218,3.456429
0,Clockwise,10,30,-2.169678,3.45076
0,Clockwise,10,30,-2.11676,3.456703
0,Clockwise,10,30,-2.059082,3.455254
0,Clockwise,10,30,-2.006592,3.461929
0,Clockwise,10,30,-1.952057,3.455269
0,Clockwise,10,30,-1.895508,3.455368
0,Clockwise,10,30,-1.840088,3.455276
0,Clockwise,10,30,-1.786163,3.450912
0,Clockwise,10,30,-1.728638,3.451546
0,Clockwise,10,30,-1.674896,3.465416
0,Clockwise,10,30,-1.619751,3.484009
0,Clockwise,10,30,-1.619751,3.49791
0,Clockwise,10,30,-1.619751,3.497665
0,Clockwise,10,30,-1.619751,3.505379
0,Clockwise,10,30,-1.619751,3.497711
0,Clockwise,10,30,-1.619751,3.505501
0,Clockwise,10,30,-1.709045,3.50856
0,Clockwise,10,30,-1.765198,3.508057
0,Clockwise,10,30,-1.806976,3.506989
0,Clockwise,10,30,-1.840271,3.504967
0,Clockwise,10,30,-1.895905,3.504776
0,Clockwise,10,30,-1.950684,3.504112
0,Clockwise,10,30,-2.00592,3.507774
0,Clockwise,10,30,-2.063965,3.5056
0,Clockwise,10,30,-2.118958,3.502098
0,Clockwise,10,30,-2.174438,3.513504
0,Clockwise,10,30,-2.228333,3.506615
0,Clockwise,10,30,-2.285919,3.503677
0,Clockwise,10,30,-2.338928,3.503929
0,Clockwise,10,30,-2.395966,3.51104
0,Clockwise,10,30,-2.455322,3.522423
0,Clockwise,10,30,-2.505554,3.523293
0,Clockwise,10,30,-2.561401,3.525642
0,Clockwise,10,30,-2.617493,3.518822
0,Clockwise,10,30,-2.673462,3.517426
0,Clockwise,10,30,-2.728851,3.523026
0,Clockwise,10,30,-2.785889,3.522697
0,Clockwise,10,30,-2.839264,3.518066
0,Clockwise,10,30,-2.897095,3.522316
0,Clockwise,10,30,-2.951538,3.522331
0,Clockwise,10,30,-3.006714,3.519928
0,Clockwise,10,30,-3.061584,3.513786
0,Clockwise,10,30,-3.119141,3.513611
0,Clockwise,10,30,-3.17453,3.501137
0,Clockwise,10,30,-3.230011,3.515457
0,Clockwise,10,30,-3.286163,3.515434
0,Clockwise,10,30,-3.342102,3.50222
0,Clockwise,10,30,-3.397156,3.507805
0,Clockwise,10,30,-3.461823,3.510643
0,Clockwise,10,30,-3.507294,3.508568
0,Clockwise,10,30,-3.563751,3.506676
0,Clockwise,10,30,-3.620941,3.507423
0,Clockwise,10,30,-3.675934,3.514862
0,Clockwise,10,30,-3.735107,3.520538
0,Clockwise,10,30,-3.790253,3.540771
0,Clockwise,10,30,-3.846252,3.521965
0,Clockwise,10,30,-3.906036,3.549904
0,Clockwise,10,30,-3.960205,3.537827
0,Clockwise,10,30,-4.017548,3.566826
0,Clockwise,10,30,-4.07254,3.466782
0,Clockwise,10,30,-4.156647,3.569664
0,Clockwise,10,30,-4.202454,3.359688
0,Clockwise,10,30,-4.24472,3.339958
0,Clockwise,10,30,-4.24472,3.417091
0,Clockwise,10,30,-4.24472,3.444496
0,Clockwise,10,30,-4.24472,3.409454
0,Clockwise,10,30,-4.24472,3.43277
0,Clockwise,10,30,-4.24472,3.400772
0,Clockwise,10,30,-4.24472,3.437325
0,Clockwise,10,30,-4.24472,3.414261
0,Clockwise,10,30,-4.24472,3.324097
0,Clockwise,10,30,-4.24472,3.368004
0,Clockwise,10,30,-4.24472,3.317863
0,Clockwise,10,30,-4.24472,3.496635
0,Clockwise,10,30,-4.24472,3.395584
0,Clockwise,10,30,-4.24472,3.407814
0,Clockwise,10,30,-4.24472,3.455101
0,Clockwise,10,30,-4.24472,3.420647
0,Clockwise,10,30,-4.24472,3.296944
0,Clockwise,10,30,-4.24472,3.195084
0,Clockwise,10,30,-4.24472,3.267479
0,Clockwise,10,30,-4.24472,3.050041
0,Clockwise,10,30,-4.24472,3.143906
0,Clockwise,10,30,-4.24472,3.031441
0,Clockwise,10,30,-4.24472,2.666756
0,Clockwise,10,30,-4.24472,2.381989
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
