Time, Background Direction, Background Speed, SVV: From30, SVV: Current, Pupil Size
0,Clockwise,10,30,57.87576,4.329819
0,Clockwise,10,30,57.87576,4.317871
0,Clockwise,10,30,57.87576,4.317757
0,Clockwise,10,30,57.87576,4.316811
0,Clockwise,10,30,57.87576,4.440094
0,Clockwise,10,30,57.87576,4.221474
0,Clockwise,10,30,57.87576,4.302673
0,Clockwise,10,30,57.87576,4.202408
0,Clockwise,10,30,57.87576,4.259567
0,Clockwise,10,30,57.87576,4.233818
0,Clockwise,10,30,57.87576,4.30117
0,Clockwise,10,30,57.87576,4.350014
0,Clockwise,10,30,57.87576,4.376541
0,Clockwise,10,30,57.87576,4.411797
0,Clockwise,10,30,57.87576,4.413445
0,Clockwise,10,30,57.87576,4.408188
0,Clockwise,10,30,57.87576,4.406044
0,Clockwise,10,30,57.87576,4.419327
0,Clockwise,10,30,57.87576,4.422203
0,Clockwise,10,30,57.87576,4.373581
0,Clockwise,10,30,57.87576,4.366013
0,Clockwise,10,30,57.87576,4.369614
0,Clockwise,10,30,57.87576,4.401108
0,Clockwise,10,30,57.87576,4.282448
0,Clockwise,10,30,57.87576,4.287788
0,Clockwise,10,30,57.87576,4.158813
0,Clockwise,10,30,57.87576,4.115936
0,Clockwise,10,30,57.87576,1.973877
0,Clockwise,10,30,57.87576,4.822815
0,Clockwise,10,30,57.87576,4.231316
0,Clockwise,10,30,57.87576,4.251717
0,Clockwise,10,30,57.87576,4.29496
0,Clockwise,10,30,57.87576,4.243462
0,Clockwise,10,30,57.87576,4.223328
0,Clockwise,10,30,57.87576,3.773163
0,Clockwise,10,30,57.87576,2.078949
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,4.046516
0,Clockwise,10,30,57.87576,1.774246
0,Clockwise,10,30,57.87576,4.001053
0,Clockwise,10,30,57.87576,4.42054
0,Clockwise,10,30,57.87576,4.112518
0,Clockwise,10,30,57.87576,4.149399
0,Clockwise,10,30,57.87576,4.590134
0,Clockwise,10,30,57.87576,2.230591
0,Clockwise,10,30,57.87576,2.364609
0,Clockwise,10,30,57.87576,2.145622
0,Clockwise,10,30,57.87576,4.353668
0,Clockwise,10,30,57.87576,2.091682
0,Clockwise,10,30,57.87576,2.064529
0,Clockwise,10,30,57.87576,4.597328
0,Clockwise,10,30,57.87576,2.080948
0,Clockwise,10,30,57.87576,2.101875
0,Clockwise,10,30,57.87576,2.14283
0,Clockwise,10,30,57.87576,2.370552
0,Clockwise,10,30,57.87576,2.254776
0,Clockwise,10,30,57.87576,4.041603
0,Clockwise,10,30,57.87576,4.181007
0,Clockwise,10,30,57.87576,1.999779
0,Clockwise,10,30,57.87576,4.412033
0,Clockwise,10,30,57.87576,4.225166
0,Clockwise,10,30,57.87576,4.088432
0,Clockwise,10,30,57.87576,1.986542
0,Clockwise,10,30,57.87576,4.301186
0,Clockwise,10,30,57.87576,4.232925
0,Clockwise,10,30,57.87576,4.321785
0,Clockwise,10,30,57.87576,4.27977
0,Clockwise,10,30,57.87576,4.256393
0,Clockwise,10,30,57.87576,4.263161
0,Clockwise,10,30,57.87576,4.251091
0,Clockwise,10,30,57.87576,4.24189
0,Clockwise,10,30,57.87576,4.253487
0,Clockwise,10,30,57.87576,4.259987
0,Clockwise,10,30,57.87576,4.289108
0,Clockwise,10,30,57.87576,4.341286
0,Clockwise,10,30,57.87576,4.346581
0,Clockwise,10,30,57.87576,4.260765
0,Clockwise,10,30,57.87576,4.130882
0,Clockwise,10,30,57.87576,4.071281
0,Clockwise,10,30,57.87576,4.503639
0,Clockwise,10,30,57.87576,4.439896
0,Clockwise,10,30,57.87576,4.459747
0,Clockwise,10,30,57.87576,4.427422
0,Clockwise,10,30,57.87576,4.367409
0,Clockwise,10,30,57.87576,4.40448
0,Clockwise,10,30,57.87576,4.391266
0,Clockwise,10,30,57.87576,4.447403
0,Clockwise,10,30,57.87576,4.500175
0,Clockwise,10,30,57.87576,4.356895
0,Clockwise,10,30,57.87576,4.46357
0,Clockwise,10,30,57.87576,4.339767
0,Clockwise,10,30,57.87576,4.264168
0,Clockwise,10,30,57.87576,4.517204
0,Clockwise,10,30,57.87576,4.456268
0,Clockwise,10,30,57.87576,4.334213
0,Clockwise,10,30,57.87576,4.317543
0,Clockwise,10,30,57.87576,4.312592
0,Clockwise,10,30,57.87576,4.305321
0,Clockwise,10,30,57.87576,4.267166
0,Clockwise,10,30,57.87576,4.267174
0,Clockwise,10,30,57.87576,4.318909
0,Clockwise,10,30,57.87576,4.353188
0,Clockwise,10,30,57.87576,4.347588
0,Clockwise,10,30,57.87576,4.340172
0,Clockwise,10,30,57.87576,4.419525
0,Clockwise,10,30,57.87576,4.445564
0,Clockwise,10,30,57.87576,4.450584
0,Clockwise,10,30,57.87576,4.488617
0,Clockwise,10,30,57.87576,4.506203
0,Clockwise,10,30,57.87576,4.501793
0,Clockwise,10,30,57.87576,4.48172
0,Clockwise,10,30,57.87576,4.49028
0,Clockwise,10,30,57.87576,4.388
0,Clockwise,10,30,57.87576,4.406746
0,Clockwise,10,30,57.87576,4.364754
0,Clockwise,10,30,57.87576,4.332336
0,Clockwise,10,30,57.87576,4.334785
0,Clockwise,10,30,57.87576,4.26683
0,Clockwise,10,30,57.87576,4.291321
0,Clockwise,10,30,57.87576,4.241875
0,Clockwise,10,30,57.87576,4.267685
0,Clockwise,10,30,57.87576,4.236771
0,Clockwise,10,30,57.87576,4.222809
0,Clockwise,10,30,57.87576,4.273567
0,Clockwise,10,30,57.87576,4.209099
0,Clockwise,10,30,57.87576,4.180901
0,Clockwise,10,30,57.87576,4.15934
0,Clockwise,10,30,57.87576,4.186447
0,Clockwise,10,30,57.87576,4.399048
0,Clockwise,10,30,57.87576,2.078651
0,Clockwise,10,30,57.87576,2.076065
0,Clockwise,10,30,57.87576,2.091209
0,Clockwise,10,30,57.87576,2.093567
0,Clockwise,10,30,57.87576,2.112633
0,Clockwise,10,30,57.87576,1.928978
0,Clockwise,10,30,57.87576,1.939667
0,Clockwise,10,30,57.87576,1.952599
0,Clockwise,10,30,57.87576,1.981377
0,Clockwise,10,30,57.87576,1.955032
0,Clockwise,10,30,57.87576,1.953056
0,Clockwise,10,30,57.87576,1.952545
0,Clockwise,10,30,57.87576,4.473373
0,Clockwise,10,30,57.87576,4.015999
0,Clockwise,10,30,57.87576,4.079025
0,Clockwise,10,30,57.87576,4.10199
0,Clockwise,10,30,57.87576,4.097374
0,Clockwise,10,30,57.87576,3.472244
0,Clockwise,10,30,57.87576,4.374611
0,Clockwise,10,30,57.87576,3.7043
0,Clockwise,10,30,57.87576,4.101089
0,Clockwise,10,30,57.87576,4.096245
0,Clockwise,10,30,57.87576,4.144402
0,Clockwise,10,30,57.87576,4.10997
0,Clockwise,10,30,57.87576,4.126167
0,Clockwise,10,30,57.87576,4.127716
0,Clockwise,10,30,57.87576,4.169464
0,Clockwise,10,30,57.87576,2.001259
0,Clockwise,10,30,57.87576,4.692596
0,Clockwise,10,30,57.87576,4.350822
0,Clockwise,10,30,57.87576,1.95266
0,Clockwise,10,30,57.87576,4.582191
0,Clockwise,10,30,57.87576,1.938927
0,Clockwise,10,30,57.87576,1.929024
0,Clockwise,10,30,57.87576,4.360237
0,Clockwise,10,30,57.87576,4.544952
0,Clockwise,10,30,57.87576,1.994156
0,Clockwise,10,30,57.87576,4.417267
0,Clockwise,10,30,57.87576,4.505486
0,Clockwise,10,30,57.87576,1.985054
0,Clockwise,10,30,57.87576,4.592972
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,1.950439
0,Clockwise,10,30,57.87576,3.916801
0,Clockwise,10,30,57.87576,4.071915
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,1.680527
0,Clockwise,10,30,57.87576,1.832397
0,Clockwise,10,30,57.87576,2.030052
0,Clockwise,10,30,57.87576,4.573792
0,Clockwise,10,30,57.87576,1.976242
0,Clockwise,10,30,57.87576,4.278008
0,Clockwise,10,30,57.87576,4.299759
0,Clockwise,10,30,57.87576,4.163101
0,Clockwise,10,30,57.87576,3.961517
0,Clockwise,10,30,57.87576,4.278687
0,Clockwise,10,30,57.87576,4.323219
0,Clockwise,10,30,57.87576,4.346733
0,Clockwise,10,30,57.87576,4.525803
0,Clockwise,10,30,57.87576,4.561928
0,Clockwise,10,30,57.87576,4.533592
0,Clockwise,10,30,57.87576,4.419487
0,Clockwise,10,30,57.87576,4.573303
0,Clockwise,10,30,57.87576,4.527344
0,Clockwise,10,30,57.87576,4.654091
0,Clockwise,10,30,57.87576,4.676804
0,Clockwise,10,30,57.87576,4.890228
0,Clockwise,10,30,57.87576,4.575096
0,Clockwise,10,30,57.87576,4.475052
0,Clockwise,10,30,57.87576,4.470039
0,Clockwise,10,30,57.87576,4.608566
0,Clockwise,10,30,57.87576,4.423973
0,Clockwise,10,30,57.87576,4.685867
0,Clockwise,10,30,57.87576,4.66246
0,Clockwise,10,30,57.87576,4.541656
0,Clockwise,10,30,57.87576,4.523041
0,Clockwise,10,30,57.87576,4.603828
0,Clockwise,10,30,57.87576,4.563927
0,Clockwise,10,30,57.87576,4.842628
0,Clockwise,10,30,57.87576,3.476692
0,Clockwise,10,30,57.87576,3.032661
0,Clockwise,10,30,57.87576,3.688698
0,Clockwise,10,30,57.87576,4.079903
0,Clockwise,10,30,57.87576,4.741249
0,Clockwise,10,30,57.87576,4.668098
0,Clockwise,10,30,57.87576,3.706291
0,Clockwise,10,30,57.87576,3.557465
0,Clockwise,10,30,57.87576,4.163399
0,Clockwise,10,30,57.87576,3.968452
0,Clockwise,10,30,57.87576,4.135376
0,Clockwise,10,30,57.87576,4.284416
0,Clockwise,10,30,57.87576,4.17997
0,Clockwise,10,30,57.87576,4.063148
0,Clockwise,10,30,57.87576,4.38353
0,Clockwise,10,30,57.87576,3.418541
0,Clockwise,10,30,57.87576,2.763031
0,Clockwise,10,30,57.87576,3.075615
0,Clockwise,10,30,57.87576,4.625748
0,Clockwise,10,30,57.87576,4.649857
0,Clockwise,10,30,57.87576,4.450874
0,Clockwise,10,30,57.87576,3.442703
0,Clockwise,10,30,57.87576,4.421356
0,Clockwise,10,30,57.87576,4.001213
0,Clockwise,10,30,57.87576,4.290146
0,Clockwise,10,30,57.87576,4.353569
0,Clockwise,10,30,57.87576,3.648445
0,Clockwise,10,30,57.87576,3.973839
0,Clockwise,10,30,57.87576,3.774475
0,Clockwise,10,30,57.87576,4.029823
0,Clockwise,10,30,57.87576,4.077354
0,Clockwise,10,30,57.87576,3.994202
0,Clockwise,10,30,57.87576,3.899429
0,Clockwise,10,30,57.87576,4.323502
0,Clockwise,10,30,57.87576,4.455536
0,Clockwise,10,30,57.87576,4.355873
0,Clockwise,10,30,57.87576,4.282486
0,Clockwise,10,30,57.87576,4.227509
0,Clockwise,10,30,57.87576,4.054077
0,Clockwise,10,30,57.87576,4.149803
0,Clockwise,10,30,57.87576,4.062469
0,Clockwise,10,30,57.87576,4.122131
0,Clockwise,10,30,57.87576,4.182793
0,Clockwise,10,30,57.87576,4.254379
0,Clockwise,10,30,57.87576,4.222664
0,Clockwise,10,30,57.87576,4.220108
0,Clockwise,10,30,57.87576,4.212059
0,Clockwise,10,30,57.87576,4.207298
0,Clockwise,10,30,57.87576,1.868561
0,Clockwise,10,30,57.87576,4.202583
0,Clockwise,10,30,57.87576,4.212296
0,Clockwise,10,30,57.87576,4.233727
0,Clockwise,10,30,57.87576,4.237778
0,Clockwise,10,30,57.87576,4.229004
0,Clockwise,10,30,57.87576,4.205933
0,Clockwise,10,30,57.87576,4.220871
0,Clockwise,10,30,57.87576,4.195053
0,Clockwise,10,30,57.87576,4.172493
0,Clockwise,10,30,57.87576,4.194672
0,Clockwise,10,30,57.87576,4.199715
0,Clockwise,10,30,57.87576,4.18782
0,Clockwise,10,30,57.87576,4.079453
0,Clockwise,10,30,57.87576,1.883362
0,Clockwise,10,30,57.87576,4.2416
0,Clockwise,10,30,57.87576,4.210915
0,Clockwise,10,30,57.87576,4.219688
0,Clockwise,10,30,57.87576,4.16613
0,Clockwise,10,30,57.87576,4.218338
0,Clockwise,10,30,57.87576,4.240501
0,Clockwise,10,30,57.87576,4.245041
0,Clockwise,10,30,57.87576,4.261765
0,Clockwise,10,30,57.87576,4.276649
0,Clockwise,10,30,57.87576,4.284203
0,Clockwise,10,30,57.87576,4.219681
0,Clockwise,10,30,57.87576,4.177711
0,Clockwise,10,30,57.87576,4.236458
0,Clockwise,10,30,57.87576,4.193954
0,Clockwise,10,30,57.87576,4.169395
0,Clockwise,10,30,57.87576,4.171555
0,Clockwise,10,30,57.87576,4.18454
0,Clockwise,10,30,57.87576,4.205109
0,Clockwise,10,30,57.87576,4.251312
0,Clockwise,10,30,57.87576,4.087227
0,Clockwise,10,30,57.87576,1.759239
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,1.512581
0,Clockwise,10,30,57.87576,4.32412
0,Clockwise,10,30,57.87576,4.210785
0,Clockwise,10,30,57.87576,3.56768
0,Clockwise,10,30,57.87576,3.788513
0,Clockwise,10,30,57.87576,1.907585
0,Clockwise,10,30,57.87576,4.745277
0,Clockwise,10,30,57.87576,4.32666
0,Clockwise,10,30,57.87576,4.206932
0,Clockwise,10,30,57.87576,4.279823
0,Clockwise,10,30,57.87576,5.090378
0,Clockwise,10,30,57.87576,4.736977
0,Clockwise,10,30,57.87576,4.644226
0,Clockwise,10,30,57.87576,4.073425
0,Clockwise,10,30,57.87576,4.582085
0,Clockwise,10,30,57.87576,4.155876
0,Clockwise,10,30,57.87576,4.258636
0,Clockwise,10,30,57.87576,4.352638
0,Clockwise,10,30,57.87576,4.608864
0,Clockwise,10,30,57.87576,4.634628
0,Clockwise,10,30,57.87576,4.595848
0,Clockwise,10,30,57.87576,4.580727
0,Clockwise,10,30,57.87576,4.559425
0,Clockwise,10,30,57.87576,4.568268
0,Clockwise,10,30,57.87576,4.480515
0,Clockwise,10,30,57.87576,4.46096
0,Clockwise,10,30,57.87576,4.558914
0,Clockwise,10,30,57.87576,4.385635
0,Clockwise,10,30,57.87576,4.195534
0,Clockwise,10,30,57.87576,4.39666
0,Clockwise,10,30,57.87576,4.417442
0,Clockwise,10,30,57.87576,4.440445
0,Clockwise,10,30,57.87576,4.475471
0,Clockwise,10,30,57.87576,4.557838
0,Clockwise,10,30,57.87576,4.54422
0,Clockwise,10,30,57.87576,4.513885
0,Clockwise,10,30,57.87576,4.428688
0,Clockwise,10,30,57.87576,4.464447
0,Clockwise,10,30,57.87576,4.369133
0,Clockwise,10,30,57.87576,4.391777
0,Clockwise,10,30,57.87576,4.339142
0,Clockwise,10,30,57.87576,4.334167
0,Clockwise,10,30,57.87576,4.300362
0,Clockwise,10,30,57.87576,4.268234
0,Clockwise,10,30,57.87576,4.279091
0,Clockwise,10,30,57.87576,4.202049
0,Clockwise,10,30,57.87576,4.121727
0,Clockwise,10,30,57.87576,4.176895
0,Clockwise,10,30,57.87576,4.143883
0,Clockwise,10,30,57.87576,4.043495
0,Clockwise,10,30,57.87576,3.966644
0,Clockwise,10,30,57.87576,4.019569
0,Clockwise,10,30,57.87576,3.417023
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0.9826202
0,Clockwise,10,30,57.87576,2.737442
0,Clockwise,10,30,57.87576,3.930908
0,Clockwise,10,30,57.87576,4.17469
0,Clockwise,10,30,57.87576,4.002823
0,Clockwise,10,30,57.87576,3.341751
0,Clockwise,10,30,57.87576,4.012398
0,Clockwise,10,30,57.87576,4.089874
0,Clockwise,10,30,57.87576,4.028198
0,Clockwise,10,30,57.87576,4.010498
0,Clockwise,10,30,57.87576,4.162163
0,Clockwise,10,30,57.87576,3.645996
0,Clockwise,10,30,57.87576,4.381004
0,Clockwise,10,30,57.87576,4.648613
0,Clockwise,10,30,57.87576,4.575356
0,Clockwise,10,30,57.87576,4.544464
0,Clockwise,10,30,57.87576,4.508736
0,Clockwise,10,30,57.87576,4.613998
0,Clockwise,10,30,57.87576,4.494209
0,Clockwise,10,30,57.87576,3.987198
0,Clockwise,10,30,57.87576,4.416908
0,Clockwise,10,30,57.87576,4.412659
0,Clockwise,10,30,57.87576,4.338867
0,Clockwise,10,30,57.87576,4.415604
0,Clockwise,10,30,57.87576,4.379692
0,Clockwise,10,30,57.87576,4.515236
0,Clockwise,10,30,57.87576,4.428543
0,Clockwise,10,30,57.87576,4.588715
0,Clockwise,10,30,57.87576,4.62043
0,Clockwise,10,30,57.87576,4.754021
0,Clockwise,10,30,57.87576,4.744965
0,Clockwise,10,30,57.87576,4.566055
0,Clockwise,10,30,57.87576,4.504532
0,Clockwise,10,30,57.87576,4.515633
0,Clockwise,10,30,57.87576,4.494965
0,Clockwise,10,30,57.87576,4.635468
0,Clockwise,10,30,57.87576,4.702263
0,Clockwise,10,30,57.87576,4.671547
0,Clockwise,10,30,57.87576,4.710152
0,Clockwise,10,30,57.87576,4.500854
0,Clockwise,10,30,57.87576,4.052475
0,Clockwise,10,30,57.87576,4.220573
0,Clockwise,10,30,57.87576,4.316986
0,Clockwise,10,30,57.87576,4.377373
0,Clockwise,10,30,57.87576,4.340279
0,Clockwise,10,30,57.87576,4.349091
0,Clockwise,10,30,57.87576,4.356712
0,Clockwise,10,30,57.87576,4.361893
0,Clockwise,10,30,57.87576,4.399635
0,Clockwise,10,30,57.87576,4.383507
0,Clockwise,10,30,57.87576,3.648674
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,1.713829
0,Clockwise,10,30,57.87576,4.089104
0,Clockwise,10,30,57.87576,4.049126
0,Clockwise,10,30,57.87576,4.332428
0,Clockwise,10,30,57.87576,4.435616
0,Clockwise,10,30,57.87576,4.581207
0,Clockwise,10,30,57.87576,4.359932
0,Clockwise,10,30,57.87576,4.25351
0,Clockwise,10,30,57.87576,1.983795
0,Clockwise,10,30,57.87576,4.0998
0,Clockwise,10,30,57.87576,3.987923
0,Clockwise,10,30,57.87576,3.627174
0,Clockwise,10,30,57.87576,4.390892
0,Clockwise,10,30,57.87576,4.760078
0,Clockwise,10,30,57.87576,4.429115
0,Clockwise,10,30,57.87576,4.416824
0,Clockwise,10,30,57.87576,4.401863
0,Clockwise,10,30,57.87576,4.454971
0,Clockwise,10,30,57.87576,4.431183
0,Clockwise,10,30,57.87576,4.401093
0,Clockwise,10,30,57.87576,4.416061
0,Clockwise,10,30,57.87576,4.489609
0,Clockwise,10,30,57.87576,4.504662
0,Clockwise,10,30,57.87576,4.559975
0,Clockwise,10,30,57.87576,4.411057
0,Clockwise,10,30,57.87576,4.314499
0,Clockwise,10,30,57.87576,4.328384
0,Clockwise,10,30,57.87576,4.398888
0,Clockwise,10,30,57.87576,4.426392
0,Clockwise,10,30,57.87576,4.407364
0,Clockwise,10,30,57.87576,4.415947
0,Clockwise,10,30,57.87576,4.434746
0,Clockwise,10,30,57.87576,4.474358
0,Clockwise,10,30,57.87576,4.448883
0,Clockwise,10,30,57.87576,4.484154
0,Clockwise,10,30,57.87576,2.042084
0,Clockwise,10,30,57.87576,3.631508
0,Clockwise,10,30,57.87576,4.475075
0,Clockwise,10,30,57.87576,4.454247
0,Clockwise,10,30,57.87576,4.542107
0,Clockwise,10,30,57.87576,3.430496
0,Clockwise,10,30,57.87576,3.952477
0,Clockwise,10,30,57.87576,4.456238
0,Clockwise,10,30,57.87576,4.444153
0,Clockwise,10,30,57.87576,4.4534
0,Clockwise,10,30,57.87576,4.45285
0,Clockwise,10,30,57.87576,4.451942
0,Clockwise,10,30,57.87576,4.478317
0,Clockwise,10,30,57.87576,4.431396
0,Clockwise,10,30,57.87576,4.424347
0,Clockwise,10,30,57.87576,4.389412
0,Clockwise,10,30,57.87576,4.432144
0,Clockwise,10,30,57.87576,4.74527
0,Clockwise,10,30,57.87576,1.973091
0,Clockwise,10,30,57.87576,3.973183
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,0
0,Clockwise,10,30,57.87576,1.76516
0,Clockwise,10,30,57.87576,4.290443
0,Clockwise,10,30,57.87576,3.916092
0,Clockwise,10,30,57.87576,4.683083
0,Clockwise,10,30,57.87576,4.225166
0,Clockwise,10,30,57.87576,4.90564
0,Clockwise,10,30,57.87576,4.734489
0,Clockwise,10,30,57.87576,4.634438
0,Clockwise,10,30,57.87576,4.643707
0,Clockwise,10,30,57.87576,4.716003
0,Clockwise,10,30,57.87576,4.757401
0,Clockwise,10,30,57.87576,4.703659
0,Clockwise,10,30,57.87576,4.74012
0,Clockwise,10,30,57.87576,4.78125
0,Clockwise,10,30,57.87576,4.787338
0,Clockwise,10,30,57.87576,4.193848
0,Clockwise,10,30,57.87576,1.994637
0,Clockwise,10,30,57.87576,4.87719
0,Clockwise,10,30,57.87576,5.079636
0,Clockwise,10,30,57.87576,5.00354
0,Clockwise,10,30,57.87576,5.015251
0,Clockwise,10,30,57.87576,4.78421
0,Clockwise,10,30,57.87576,2.043015
0,Clockwise,10,30,57.87576,5.484932
0,Clockwise,10,30,57.87576,4.937614
0,Clockwise,10,30,57.87576,4.608986
0,Clockwise,10,30,57.87576,4.59803
0,Clockwise,10,30,58.01071,4.474808
0,Clockwise,10,30,58.17705,4.628494
0,Clockwise,10,30,58.43792,4.656654
0,Clockwise,10,30,58.49722,4.596352
0,Clockwise,10,30,58.54377,4.606644
0,Clockwise,10,30,58.63514,4.603889
0,Clockwise,10,30,58.68172,4.609177
0,Clockwise,10,30,58.78051,4.576942
0,Clockwise,10,30,58.83649,4.652809
0,Clockwise,10,30,58.91393,4.660614
0,Clockwise,10,30,58.96224,4.684731
0,Clockwise,10,30,59.20521,4.780388
0,Clockwise,10,30,59.30048,4.724754
0,Clockwise,10,30,59.35415,2.051338
0,Clockwise,10,30,59.44411,4.893913
0,Clockwise,10,30,59.49729,4.840439
0,Clockwise,10,30,59.58456,4.802643
0,Clockwise,10,30,59.63736,4.733192
0,Clockwise,10,30,59.68812,2.044792
0,Clockwise,10,30,59.78424,4.56974
0,Clockwise,10,30,60.01757,4.766472
0,Clockwise,10,30,60.1125,4.676842
0,Clockwise,10,30,60.18681,4.607407
0,Clockwise,10,30,60.32376,4.579903
0,Clockwise,10,30,60.44012,4.315353
0,Clockwise,10,30,60.5203,4.550423
0,Clockwise,10,30,60.66667,3.658478
0,Clockwise,10,30,60.912,4.775124
0,Clockwise,10,30,60.96416,4.630699
0,Clockwise,10,30,61.10532,4.613823
0,Clockwise,10,30,61.1907,4.619469
0,Clockwise,10,30,61.32845,4.614891
0,Clockwise,10,30,61.44423,4.615318
0,Clockwise,10,30,61.67873,4.574753
0,Clockwise,10,30,61.77578,4.552505
0,Clockwise,10,30,61.88703,4.545685
0,Clockwise,10,30,61.96478,4.511971
0,Clockwise,10,30,62.10466,4.528572
0,Clockwise,10,30,62.23159,4.573341
0,Clockwise,10,30,62.46893,4.607933
0,Clockwise,10,30,62.55237,4.607338
0,Clockwise,10,30,62.63068,4.638039
0,Clockwise,10,30,62.77354,4.527206
0,Clockwise,10,30,62.82373,4.566704
0,Clockwise,10,30,62.89531,4.655945
0,Clockwise,10,30,62.94546,4.620064
0,Clockwise,10,30,62.99579,4.520134
0,Clockwise,10,30,63.25946,0
0,Clockwise,10,30,63.31995,0
0,Clockwise,10,30,63.41235,0
0,Clockwise,10,30,63.46144,0
0,Clockwise,10,30,63.54918,0
0,Clockwise,10,30,63.60683,0
0,Clockwise,10,30,63.65741,0.8716736
0,Clockwise,10,30,63.73123,2.501701
0,Clockwise,10,30,63.78392,1.734779
0,Clockwise,10,30,64.06814,3.747993
0,Clockwise,10,30,64.12482,4.145653
0,Clockwise,10,30,64.21999,4.937744
0,Clockwise,10,30,64.27085,4.786293
0,Clockwise,10,30,64.32158,4.671593
0,Clockwise,10,30,64.40472,4.647583
0,Clockwise,10,30,64.46129,4.612625
0,Clockwise,10,30,64.55439,4.58976
0,Clockwise,10,30,64.79156,4.670403
0,Clockwise,10,30,64.88032,4.623108
0,Clockwise,10,30,64.93153,4.82869
0,Clockwise,10,30,64.97684,4.739906
0,Clockwise,10,30,65.0535,4.710136
0,Clockwise,10,30,65.10667,4.680191
0,Clockwise,10,30,65.21575,4.544029
0,Clockwise,10,30,65.29525,4.861465
0,Clockwise,10,30,65.43818,4.676575
0,Clockwise,10,30,65.71791,4.768669
0,Clockwise,10,30,65.77916,4.723183
0,Clockwise,10,30,65.88425,4.740723
0,Clockwise,10,30,65.96078,4.731453
0,Clockwise,10,30,66.10369,4.718231
0,Clockwise,10,30,66.22292,2.112862
0,Clockwise,10,30,66.46677,4.854149
0,Clockwise,10,30,66.5472,4.932388
0,Clockwise,10,30,66.62772,4.779449
0,Clockwise,10,30,66.76722,4.775818
0,Clockwise,10,30,66.8862,4.806419
0,Clockwise,10,30,66.96077,4.820038
0,Clockwise,10,30,67.11678,4.778091
0,Clockwise,10,30,67.34939,4.768494
0,Clockwise,10,30,67.40778,4.740471
0,Clockwise,10,30,67.54787,4.641594
0,Clockwise,10,30,67.62778,4.634476
0,Clockwise,10,30,67.76488,4.542892
0,Clockwise,10,30,67.93635,4.699493
0,Clockwise,10,30,68.18974,4.58287
0,Clockwise,10,30,68.24759,4.796387
0,Clockwise,10,30,68.43576,4.841385
0,Clockwise,10,30,68.59916,4.82177
0,Clockwise,10,30,68.76991,4.821709
0,Clockwise,10,30,69.0271,2.738045
0,Clockwise,10,30,69.08929,4.672928
0,Clockwise,10,30,69.26683,0
0,Clockwise,10,30,69.43186,1.826942
0,Clockwise,10,30,69.60265,4.614639
0,Clockwise,10,30,69.83584,4.284554
0,Clockwise,10,30,69.90344,4.331902
0,Clockwise,10,30,70.13448,3.920067
0,Clockwise,10,30,70.2384,4.388817
0,Clockwise,10,30,70.4603,4.386597
0,Clockwise,10,30,70.69877,4.540062
0,Clockwise,10,30,70.75214,4.446609
0,Clockwise,10,30,70.96488,4.354195
0,Clockwise,10,30,71.07108,4.314011
0,Clockwise,10,30,71.29287,4.392891
0,Clockwise,10,30,71.51987,4.543098
0,Clockwise,10,30,71.57034,4.418587
0,Clockwise,10,30,71.70918,2.014351
0,Clockwise,10,30,71.82027,4.670204
0,Clockwise,10,30,71.90321,4.412361
0,Clockwise,10,30,72.04447,4.266281
0,Clockwise,10,30,72.29997,4.179749
0,Clockwise,10,30,72.36465,3.941513
0,Clockwise,10,30,72.49472,0
0,Clockwise,10,30,72.57101,0
0,Clockwise,10,30,72.71566,0
0,Clockwise,10,30,72.82043,0
0,Clockwise,10,30,73.06699,0
0,Clockwise,10,30,73.1637,0
0,Clockwise,10,30,73.2368,1.954865
0,Clockwise,10,30,73.39399,4.212074
0,Clockwise,10,30,73.49825,4.326385
